RSN,EQID,Station_Code,Magnitude,Fault_Mechanisc,depth,Joyner_Boore_Rjb,Soil_site_class,PGA,T0.010S,T0.020S,T0.030S,T0.040S,T0.050S,T0.060S,T0.070S,T0.080S,T0.090S,T0.100S,T0.150S,T0.200S,T0.250S,T0.300S,T0.400S,T0.500S,T0.800S,T1.000S,T1.200S,T1.500S,T1.800S,T2.000S,T2.500S,T3.000S,T3.500S,T4.000S,T5.000S
614,146,TVU,7.8,0,8.2,3.1782196,C,0.22634,0.2263,0.2287,0.22734,0.22795,0.22802,0.22993,0.22972,0.23716,0.23139,0.23205,0.24176,0.26027,0.31816,0.32898,0.42402,0.35747,0.54898,0.43024,0.55636,0.55959,0.37082,0.44506,0.47995,0.50479,0.43417,0.34753,0.18012
615,146,KATNP,7.8,0,8.2,2.6381669,C,0.15525,0.15624,0.15882,0.15985,0.16721,0.16126,0.1649,0.16321,0.16287,0.16761,0.17179,0.20759,0.20193,0.22313,0.2961,0.36536,0.33004,0.21059,0.20551,0.21796,0.25887,0.24692,0.23936,0.1793,0.18833,0.25905,0.33951,0.39097
616,147,ALB,6.6,0,10,438.65562,B,0.0015735,0.0016598,0.001886,0.0020304,0.0026119,0.00266,0.0035444,0.0033958,0.0033757,0.0040488,0.0047422,0.0043129,0.0037986,0.003395,0.0029654,0.0024989,0.0026802,0.0022295,0.0019741,0.002409,0.0020657,0.00094856,0.00085742,0.0011706,0.00071325,0.00064449,0.00042934,0.00032468
617,147,VNS,6.6,0,10,356.57936,C,0.0056434,0.005693,0.0058035,0.0057778,0.0059952,0.0064029,0.0065397,0.0069451,0.0078298,0.0078063,0.0094706,0.017756,0.023254,0.018739,0.013822,0.013776,0.01362,0.005419,0.0055441,0.0055699,0.0040865,0.0028734,0.0022182,0.0022227,0.0034228,0.0024428,0.0022336,0.0011336
618,147,BRP,6.6,0,10,284.3145,B,0.02773,0.027672,0.027789,0.027858,0.028327,0.027778,0.029127,0.029224,0.031208,0.032751,0.037106,0.044733,0.079037,0.079274,0.074081,0.061526,0.053055,0.052955,0.041825,0.028082,0.012515,0.0088791,0.010321,0.0055973,0.0040413,0.0029631,0.0032142,0.0027385
619,147,GDA,6.6,0,10,283.94859,C,0.013532,0.013524,0.013625,0.013734,0.013943,0.014234,0.014719,0.015531,0.016453,0.0196,0.024852,0.037774,0.029689,0.035256,0.043867,0.032005,0.023547,0.018026,0.013722,0.013742,0.0076851,0.0057381,0.0062107,0.0054794,0.0036623,0.0020057,0.0017786,0.0017436
620,147,FZB,6.6,0,10,313.30548,C,0.016337,0.01633,0.016359,0.016446,0.016882,0.01708,0.017317,0.018239,0.019495,0.021173,0.021336,0.053523,0.056849,0.048733,0.038295,0.030849,0.037651,0.023164,0.015859,0.01311,0.011026,0.008326,0.0080349,0.006346,0.0038795,0.0022302,0.0016923,0.0020267
621,147,AMT,6.6,0,10,386.80561,B,0.0052105,0.0052857,0.0053535,0.0052409,0.0055139,0.0054691,0.0059262,0.0064029,0.0076149,0.0078071,0.0094609,0.010223,0.011048,0.013476,0.01182,0.010828,0.0126,0.010465,0.011126,0.0085697,0.0033424,0.0027387,0.0026038,0.0024935,0.0024381,0.0013503,0.00083557,0.00041861
622,147,RAT,6.6,0,10,600.37742,A,0.0029652,0.0030751,0.0030467,0.00316,0.0033834,0.0036319,0.0039863,0.0056335,0.0051572,0.005132,0.0048943,0.0090247,0.0085298,0.0049897,0.0046341,0.0061567,0.01258,0.0038673,0.0024616,0.0024332,0.0012529,0.0010227,0.0010984,0.00083405,0.00069004,0.0004871,0.00030679,0.00022885
623,147,NAR,6.6,0,10,626.60856,C,0.0033602,0.0033715,0.0034441,0.0035226,0.0034255,0.0035161,0.0035311,0.0036869,0.0038218,0.0038809,0.0039402,0.0067184,0.0071894,0.0082046,0.0093575,0.0079529,0.0090449,0.0053569,0.0056273,0.0046234,0.0020946,0.0023297,0.0018084,0.00090489,0.00075905,0.0006825,0.00081714,0.00051387
624,147,PHN,6.6,0,10,463.51852,C,0.0041843,0.0042798,0.0042915,0.00424,0.004378,0.0044355,0.004649,0.0046317,0.0049978,0.0051205,0.0057962,0.007155,0.013978,0.011252,0.010956,0.0083023,0.0083176,0.0066066,0.0057734,0.004358,0.0027817,0.0023664,0.0026059,0.0023202,0.0014484,0.0007786,0.00085232,0.00097764
625,147,BSR,6.6,0,10,491.55312,C,0.0030851,0.0031127,0.0031325,0.0032897,0.0032345,0.0032007,0.0033528,0.0033173,0.0033206,0.0034398,0.0039212,0.0063014,0.0078796,0.010593,0.010904,0.0092083,0.010415,0.0060247,0.0054382,0.0041895,0.0024135,0.0028532,0.0028019,0.0019728,0.0023092,0.0012206,0.0011894,0.00090343
626,147,ALM,6.6,0,10,530.87976,C,0.0023466,0.0024271,0.0023888,0.0024156,0.0024822,0.0025223,0.0027141,0.0029268,0.003255,0.0035858,0.0040029,0.0068188,0.004624,0.005173,0.0065671,0.0042547,0.0046249,0.0016774,0.0011534,0.0007837,0.00064748,0.00059321,0.00053105,0.00026635,0.00024896,0.00017357,0.00013283,9.99E-05
627,147,TDR,6.6,0,10,588.4714,C,0.0022809,0.0023601,0.0023379,0.0022887,0.0023351,0.0023716,0.0024313,0.0023787,0.00238,0.0025406,0.0028643,0.003915,0.0056123,0.0056808,0.00545,0.0065725,0.0074375,0.0047728,0.0029762,0.0034609,0.0021442,0.002831,0.0024477,0.0014191,0.0011522,0.00072599,0.00067196,0.00050719
628,147,MRT,6.6,0,10,707.09805,C,0.0012237,0.0012734,0.0013442,0.0012763,0.0013091,0.001423,0.0014215,0.0016312,0.0015647,0.0017553,0.0017292,0.0035558,0.0033358,0.0030783,0.0031,0.0031116,0.0029181,0.0019567,0.0025014,0.0021049,0.0013387,0.0016413,0.0015463,0.0006435,0.000758,0.00046941,0.00050885,0.00035734
629,147,HDR,6.6,0,10,680.39327,C,0.0015934,0.0028346,0.0022442,0.0016815,0.0016228,0.0016457,0.0015918,0.0016474,0.0018255,0.0022838,0.0025862,0.0041985,0.0046965,0.0037169,0.00345,0.0033375,0.0025516,0.0018347,0.0015129,0.001603,0.0011247,0.0015533,0.0013069,0.00076917,0.00067746,0.00048067,0.00038769,0.00049986
630,147,RPG,6.6,0,10,608.88706,C,0.0011863,0.0012328,0.0012475,0.0013045,0.0013166,0.0013326,0.0013711,0.0014227,0.0014385,0.0018171,0.0021149,0.0032587,0.0025705,0.0026978,0.0026651,0.0023693,0.0032542,0.001488,0.0016033,0.00098741,0.00080594,0.00064857,0.00051526,0.00032462,0.00029778,0.00015832,0.0001312,9.97E-05
631,147,CDG,6.6,0,10,819.55625,B,0.00074126,0.00076904,0.00099985,0.00085869,0.0008369,0.00088925,0.00077751,0.00081437,0.0008216,0.00084506,0.00095457,0.0015136,0.0018489,0.0023334,0.001945,0.0017892,0.0020373,0.0018473,0.0020094,0.0015798,0.0014083,0.0017069,0.0016362,0.0016249,0.0011178,0.00077143,0.00062913,0.00039303
632,147,HSR,6.6,0,10,902.26956,C,0.00076222,0.0008289,0.00089485,0.00084009,0.00087246,0.00085619,0.0009027,0.0009921,0.0011098,0.0012429,0.0013588,0.0024684,0.0026521,0.0019046,0.0015738,0.0016436,0.0016934,0.001865,0.00082133,0.00071857,0.00064823,0.00098309,0.0011657,0.00073558,0.00038118,0.00022448,0.00015686,9.51E-05
633,147,BAG,6.6,0,10,142.46369,B,0.021422,0.022105,0.024773,0.021682,0.021671,0.021773,0.021681,0.02208,0.022383,0.022408,0.023078,0.027918,0.040854,0.045592,0.063322,0.071789,0.072159,0.047444,0.041802,0.032487,0.031361,0.022381,0.017691,0.014571,0.010171,0.011062,0.011555,0.0084165
634,147,LEH,6.6,0,10,391.28477,B,0.0076344,0.0076536,0.0076816,0.0076555,0.0077147,0.0077017,0.0077631,0.0078144,0.0079007,0.0079717,0.0082434,0.0098172,0.012334,0.014198,0.015054,0.013728,0.024764,0.017941,0.014496,0.01583,0.01314,0.01108,0.0091011,0.0073865,0.0058373,0.0057039,0.0060378,0.0021484
635,147,MAH,6.6,0,10,174.98747,B,0.011832,0.01185,0.011999,0.011959,0.01201,0.012113,0.012052,0.012247,0.012314,0.012457,0.012909,0.015927,0.021849,0.02748,0.023544,0.032504,0.041151,0.0267,0.020311,0.020565,0.022944,0.02499,0.021216,0.018662,0.015301,0.013921,0.010396,0.0064924
636,147,MTR,6.6,0,10,177.41418,C,0.032488,0.032674,0.032822,0.032623,0.032694,0.032804,0.032815,0.033084,0.033361,0.033112,0.033355,0.035871,0.038767,0.040664,0.058891,0.06997,0.089049,0.073997,0.069489,0.074544,0.06137,0.042814,0.039805,0.023662,0.020543,0.016205,0.015391,0.016932
637,147,PTA,6.6,0,10,291.18784,C,0.0092155,0.0095041,0.0093929,0.0094043,0.0096025,0.009632,0.0097901,0.0095961,0.0098983,0.0096544,0.00948,0.0098319,0.010884,0.011114,0.013191,0.025128,0.021684,0.026427,0.028098,0.021098,0.011946,0.010735,0.0095322,0.010473,0.0079398,0.009097,0.0075217,0.0042765
638,147,UTR,6.6,0,10,258.62305,B,0.023702,0.02376,0.023743,0.023849,0.023809,0.024014,0.023968,0.024152,0.024114,0.02415,0.024684,0.024623,0.029867,0.034748,0.039368,0.050193,0.078854,0.064576,0.038912,0.041352,0.039116,0.033837,0.034739,0.0193,0.010944,0.010052,0.01406,0.0065087
639,147,KTP,6.6,0,10,65.2,B,0.031348,0.03159,0.032687,0.032289,0.032941,0.035667,0.038698,0.038009,0.043354,0.047726,0.054346,0.099151,0.098846,0.08202,0.079811,0.083925,0.060821,0.031798,0.029784,0.026244,0.030647,0.026598,0.017564,0.0091597,0.0079297,0.005659,0.0046216,0.0038546
640,147,TVU,6.6,0,10,66.13,C,0.093201,0.093197,0.093416,0.093374,0.093702,0.093725,0.094666,0.096421,0.094452,0.096255,0.098196,0.10462,0.12346,0.12366,0.14245,0.20103,0.21028,0.22568,0.18984,0.20024,0.19359,0.20167,0.22193,0.18779,0.098972,0.04212,0.025212,0.015646
641,147,PTN,6.6,0,10,67.99,C,0.056541,0.056722,0.057098,0.058413,0.058509,0.060081,0.061884,0.060984,0.062246,0.065494,0.073233,0.11816,0.17795,0.16551,0.088,0.077782,0.081613,0.089303,0.077178,0.10808,0.085239,0.052383,0.043283,0.04641,0.040466,0.031236,0.024226,0.013209
642,147,THM,6.6,0,10,71.67,C,0.040784,0.040951,0.040913,0.041004,0.04175,0.042073,0.04362,0.044078,0.045134,0.047203,0.049987,0.053339,0.080911,0.094155,0.076151,0.10318,0.1205,0.070064,0.071464,0.088879,0.1058,0.07914,0.052032,0.053111,0.051452,0.063871,0.045479,0.021363
643,148,KTP,5.28,0,10,5.25,B,0.05567,0.056208,0.059941,0.068312,0.088762,0.087654,0.096618,0.094007,0.090687,0.099074,0.096337,0.18041,0.14245,0.13549,0.088854,0.063728,0.045067,0.019211,0.011891,0.0076626,0.0044613,0.0028985,0.0022863,0.0014508,0.00098697,0.00072452,0.00054034,0.00034413
644,148,TVU,5.28,0,10,6.76,C,0.072594,0.07297,0.073114,0.077313,0.081512,0.080691,0.088113,0.092517,0.087031,0.088226,0.098509,0.12253,0.13775,0.14044,0.12397,0.11516,0.10656,0.067777,0.062574,0.038549,0.020466,0.013432,0.010605,0.0093558,0.0036324,0.0026508,0.0019623,0.0011702
645,148,PTN,5.28,0,10,9.75,C,0.074839,0.075507,0.073829,0.086175,0.1064,0.10871,0.096836,0.097412,0.11502,0.13922,0.17157,0.15314,0.17169,0.14835,0.11896,0.10053,0.063551,0.019016,0.014369,0.012729,0.0083955,0.0044126,0.0031028,0.0017676,0.0014895,0.0010507,0.00089062,0.00045744
646,148,THM,5.28,0,10,15.41,C,0.040551,0.041127,0.041507,0.046391,0.051438,0.058246,0.062539,0.066666,0.07397,0.077197,0.091093,0.10222,0.081217,0.055972,0.050111,0.041473,0.043638,0.016159,0.0097782,0.0086304,0.0041607,0.003402,0.0021697,0.0011572,0.0008805,0.00093338,0.00083949,0.00033519
647,149,KTP,5.705,0,10,48.73,B,0.0086792,0.0087368,0.0090453,0.0089518,0.0094611,0.0091734,0.01145,0.011921,0.013265,0.014607,0.015035,0.018656,0.025639,0.019825,0.015507,0.016006,0.0087092,0.0023149,0.0015855,0.0010489,0.00070765,0.00052673,0.00041343,0.00025311,0.00016653,0.00011477,6.89E-05,4.78E-05
648,149,TVU,5.705,0,10,47.37,C,0.021774,0.021938,0.022007,0.021859,0.022049,0.022249,0.02322,0.023906,0.024697,0.025353,0.025433,0.034547,0.040438,0.056852,0.088624,0.070612,0.047881,0.017497,0.01916,0.014657,0.0074888,0.00686,0.0061693,0.0043665,0.0017098,0.00093728,0.00063839,0.00038415
649,149,PTN,5.705,0,10,44.71,C,0.0094648,0.0095113,0.0096934,0.0099043,0.010303,0.012106,0.015498,0.017279,0.021352,0.020483,0.020181,0.02281,0.029442,0.023347,0.025905,0.021959,0.014041,0.0053113,0.0049672,0.0050237,0.0034552,0.0035627,0.003546,0.0021674,0.0023903,0.0011199,0.00062233,0.00025724
650,149,THM,5.705,0,10,39.77,C,0.015963,0.016084,0.016128,0.01639,0.017087,0.017928,0.019485,0.020555,0.020988,0.023672,0.029286,0.040096,0.041954,0.058999,0.039655,0.037488,0.03576,0.017544,0.01903,0.011722,0.0076101,0.0052628,0.0034953,0.0024092,0.0018607,0.0011573,0.00066941,0.00037
651,150,KTP,5.28,0,10,33.16,B,0.0045824,0.0046622,0.0047896,0.0052071,0.0058127,0.0057665,0.0063085,0.006531,0.0080674,0.0092743,0.010747,0.015314,0.014803,0.0095449,0.010138,0.0074828,0.0034084,0.0015612,0.00090013,0.00063809,0.00044187,0.0003937,0.00030935,0.00017954,9.21E-05,5.64E-05,4.38E-05,3.18E-05
652,150,TVU,5.28,0,10,31.79,C,0.0089899,0.0089973,0.0091017,0.0092541,0.0090414,0.0096388,0.0099008,0.0099608,0.010481,0.011988,0.014105,0.017513,0.01804,0.023247,0.025745,0.024461,0.013869,0.011568,0.0098628,0.0079312,0.0045585,0.0036318,0.0044865,0.003248,0.0010192,0.00058332,0.00039219,0.00023117
653,150,PTN,5.28,0,10,29.14,C,0.008093,0.0081005,0.0081912,0.0083071,0.0088395,0.0085931,0.0088665,0.010935,0.01145,0.01203,0.013475,0.014758,0.020207,0.020068,0.030637,0.015406,0.0071993,0.0043845,0.0034023,0.0035706,0.0028882,0.0027028,0.0020626,0.001658,0.0010434,0.00064601,0.00033946,0.00014378
654,150,THM,5.28,0,10,24.32,C,0.0082017,0.0082713,0.0083555,0.0083595,0.0087357,0.0091899,0.00952,0.010078,0.011091,0.012074,0.016162,0.01739,0.022263,0.02455,0.021296,0.028043,0.022249,0.0090477,0.0077729,0.0061658,0.005325,0.0048589,0.0028096,0.0011986,0.00092134,0.00072019,0.00050231,0.00022941
655,151,KTP,5.535,0,10,22.7,B,0.031093,0.031196,0.033157,0.037681,0.042058,0.050173,0.057119,0.068995,0.06017,0.088668,0.064073,0.074406,0.048078,0.044485,0.024824,0.028351,0.025595,0.0090389,0.0044849,0.0033545,0.0021154,0.0013015,0.0010726,0.00069025,0.00051627,0.00035536,0.00025435,0.00015035
656,151,TVU,5.535,0,10,21.3,C,0.033507,0.033595,0.033311,0.03497,0.03651,0.044793,0.049316,0.077476,0.072393,0.071218,0.060615,0.076091,0.071317,0.072843,0.099948,0.091764,0.10771,0.049238,0.041946,0.037834,0.018305,0.015581,0.017155,0.012924,0.0051922,0.0024106,0.0016009,0.001094
657,151,PTN,5.535,0,10,18.64,C,0.055265,0.055802,0.05901,0.05875,0.06688,0.079602,0.081011,0.076029,0.088004,0.10718,0.13397,0.11964,0.066694,0.067385,0.067424,0.094534,0.068129,0.023038,0.014621,0.016606,0.007887,0.007921,0.0065623,0.0067092,0.0057149,0.0032449,0.0018106,0.00067062
658,151,THM,5.535,0,10,13.95,C,0.048671,0.050057,0.050077,0.050354,0.052256,0.054977,0.057316,0.07064,0.085103,0.099551,0.11752,0.19295,0.079353,0.074799,0.081741,0.094479,0.10854,0.044385,0.04553,0.033822,0.02023,0.015429,0.010327,0.0088388,0.0046419,0.0028281,0.0018146,0.0010553
659,152,KTP,5.45,0,10,81.52,B,0.0020865,0.0021036,0.0021514,0.0021384,0.0022712,0.0024535,0.0036251,0.0041047,0.0042958,0.0047572,0.0044061,0.0078043,0.007947,0.0044882,0.0033161,0.0019748,0.00097972,0.0009341,0.00055808,0.00053572,0.0004037,0.00022933,0.00014819,0.00010149,7.51E-05,5.32E-05,4.30E-05,2.44E-05
660,152,TVU,5.45,0,10,82.84,C,0.003188,0.0031911,0.0032103,0.0032415,0.003302,0.0033507,0.0034031,0.0035037,0.0041909,0.0044895,0.0045341,0.005691,0.0088507,0.010591,0.0092251,0.0072597,0.0072043,0.0064836,0.0061877,0.0047564,0.0032044,0.0035977,0.0023752,0.0015181,0.00071779,0.00040141,0.00026602,0.00013718
661,152,PTN,5.45,0,10,85.41,C,0.0037904,0.0038102,0.0038117,0.0039496,0.0040207,0.0041692,0.0046936,0.005819,0.0064291,0.0056938,0.0058441,0.0092885,0.015233,0.014124,0.0065932,0.0026827,0.0017397,0.0016118,0.0015827,0.0016884,0.0013664,0.0015319,0.0012254,0.0016526,0.0019677,0.00096226,0.00056178,0.00022738
662,152,THM,5.45,0,10,90.33,C,0.0019327,0.0019452,0.0019624,0.0019881,0.0020604,0.0021418,0.0021545,0.0023804,0.002854,0.003447,0.003468,0.0050377,0.0039296,0.0052211,0.0049355,0.0041917,0.0035685,0.0024818,0.0031043,0.00207,0.0014859,0.0013116,0.000877,0.00079278,0.0014148,0.0011671,0.00059225,0.00019883
663,153,KTP,5.1,0,10,80.84,B,0.0037516,0.0037489,0.0038389,0.0041824,0.0041966,0.0047655,0.0054561,0.0063011,0.0070036,0.0075013,0.0068684,0.01406,0.0077351,0.0058186,0.005823,0.0049835,0.0039402,0.001278,0.0010226,0.00058548,0.00050744,0.00035746,0.00031242,0.00013688,0.00012029,8.20E-05,6.18E-05,5.25E-05
664,153,TVU,5.1,0,10,79.85,C,0.0061684,0.0061749,0.0061911,0.0062571,0.006312,0.0064699,0.0068668,0.0075246,0.0081126,0.0081042,0.0097319,0.013222,0.017154,0.014309,0.016387,0.018065,0.018186,0.015475,0.013523,0.0085343,0.0048255,0.0071228,0.0059972,0.0033804,0.0011772,0.00063765,0.00045071,0.00026694
665,153,PTN,5.1,0,10,77.94,C,0.0065267,0.0065325,0.0066084,0.006638,0.0067796,0.0070699,0.0074983,0.0087246,0.0083775,0.010039,0.014276,0.01861,0.0118,0.0099924,0.01284,0.010343,0.0066047,0.0038354,0.0041,0.0041222,0.0030595,0.003053,0.0031541,0.0026035,0.002597,0.0013818,0.00065191,0.00028393
666,153,THM,5.1,0,10,74.48,C,0.0058359,0.0058484,0.0059221,0.005988,0.0063103,0.0062917,0.0076158,0.0078648,0.0084937,0.010196,0.011899,0.01647,0.012979,0.012797,0.0093546,0.013632,0.014311,0.0095892,0.0079468,0.0056982,0.0054778,0.0045133,0.002608,0.0015221,0.0016417,0.0018258,0.00094847,0.00038916
667,154,KTP,5.1,0,13.6,39.82,B,0.01792,0.01789,0.018442,0.019698,0.019814,0.021383,0.029288,0.03837,0.048716,0.042809,0.040548,0.057644,0.051101,0.048831,0.041029,0.035154,0.026028,0.0091035,0.0058465,0.0032914,0.0024833,0.0016246,0.0010853,0.00070474,0.00050225,0.00036191,0.00028638,0.00015353
668,154,TVU,5.1,0,13.6,41.3,C,0.036309,0.03639,0.036463,0.036656,0.036765,0.037297,0.038806,0.04152,0.043362,0.042736,0.041417,0.055801,0.076111,0.086944,0.1136,0.099268,0.14447,0.071951,0.061578,0.029206,0.017603,0.017328,0.016127,0.013211,0.0048328,0.0028854,0.0018645,0.00098659
669,154,PTN,5.1,0,13.6,44.19,C,0.051393,0.051475,0.051748,0.052978,0.052068,0.052946,0.055648,0.063205,0.063602,0.069596,0.071231,0.083224,0.11916,0.13847,0.11964,0.085383,0.058274,0.027621,0.018945,0.012305,0.0063435,0.0075225,0.0058026,0.0062713,0.0038755,0.001835,0.0010521,0.00044039
670,154,THM,5.1,0,13.6,49.7,C,0.016271,0.016219,0.016437,0.016486,0.016681,0.016853,0.018294,0.02106,0.021149,0.021273,0.026689,0.034697,0.026411,0.042845,0.052876,0.054163,0.04435,0.029788,0.015347,0.017472,0.0087224,0.0059221,0.004479,0.0027745,0.0027118,0.0019317,0.001175,0.00058851
671,155,ALB,6.7,0,22.9,489.94437,B,0.0026281,0.0026167,0.0026718,0.0026811,0.0034466,0.0047695,0.0054667,0.0060854,0.0057176,0.0056022,0.00687,0.0062977,0.0049805,0.0048523,0.0056219,0.0046124,0.005283,0.0045531,0.0040819,0.0035379,0.0024984,0.0023021,0.0018639,0.0021446,0.0014746,0.00084858,0.00055056,0.00025151
672,155,VNS,6.7,0,22.9,401.8376,C,0.012409,0.012374,0.012568,0.012595,0.012669,0.013486,0.013149,0.014706,0.016031,0.015284,0.018626,0.030721,0.038612,0.028304,0.023828,0.024654,0.023807,0.017501,0.010317,0.010803,0.0064581,0.0049887,0.0052928,0.004166,0.0053393,0.0028698,0.0017773,0.0010888
673,155,BRP,6.7,0,22.9,391.81041,B,0.012999,0.013017,0.013039,0.013328,0.01356,0.013921,0.014278,0.014735,0.016652,0.017988,0.018315,0.025801,0.032117,0.040202,0.030976,0.028789,0.029923,0.028515,0.024077,0.015851,0.012779,0.0084444,0.0081782,0.0051324,0.0036949,0.0027486,0.0017144,0.0014624
674,155,GDA,6.7,0,22.9,381.12223,C,0.012472,0.01249,0.012627,0.012608,0.01302,0.012987,0.013392,0.014132,0.016432,0.017766,0.019817,0.031177,0.029315,0.032351,0.034954,0.027308,0.024144,0.023207,0.026769,0.017012,0.011398,0.010438,0.011208,0.0058349,0.003936,0.0031942,0.0022449,0.001126
675,155,FZB,6.7,0,22.9,401.38693,C,0.0064829,0.0065782,0.0066165,0.006855,0.0070011,0.0073247,0.0079537,0.0086153,0.0085663,0.0096789,0.009498,0.019686,0.020756,0.016461,0.019081,0.018754,0.013093,0.0095557,0.012239,0.0087769,0.0079763,0.0056979,0.0046399,0.0035707,0.0018413,0.0021289,0.0018271,0.00085727
676,155,AMT,6.7,0,22.9,467.27268,B,0.0050603,0.0051256,0.0052447,0.0053819,0.0054265,0.0054351,0.0061673,0.0060296,0.0071907,0.0082437,0.0095594,0.010539,0.012309,0.014757,0.010854,0.009119,0.009348,0.0093555,0.012539,0.0068311,0.0035123,0.0038702,0.0043391,0.0048135,0.0044643,0.0028769,0.0017568,0.00088595
677,155,RAT,6.7,0,22.9,688.70777,A,0.0037014,0.0037587,0.00377,0.0038575,0.004037,0.0041556,0.0058635,0.0060481,0.006578,0.0071698,0.0060592,0.012697,0.014024,0.0054061,0.0047905,0.0060878,0.010509,0.0030851,0.0022121,0.0014467,0.0010502,0.0011077,0.0011738,0.00090378,0.0006654,0.00045715,0.00027364,0.00020641
678,155,NAR,6.7,0,22.9,745.36522,C,0.0029271,0.0029374,0.0030455,0.0030692,0.0030481,0.0031047,0.0032065,0.0035095,0.0036638,0.0043676,0.0051312,0.0099836,0.0079223,0.0085206,0.008262,0.0075355,0.0081476,0.0069114,0.0049501,0.0040702,0.0034257,0.00345,0.0026921,0.0014567,0.0010943,0.00070582,0.00066963,0.0002988
679,155,PHN,6.7,0,22.9,576.94603,C,0.002861,0.0028979,0.0029656,0.0029683,0.0030598,0.0031267,0.0031634,0.0031653,0.0035335,0.0035541,0.0039545,0.0069908,0.0092603,0.0093673,0.010993,0.0090596,0.0069844,0.005547,0.0065318,0.0045412,0.0050423,0.002778,0.0023205,0.0021789,0.0014938,0.00096728,0.0007742,0.00077768
680,155,BSR,6.7,0,22.9,610.56968,C,0.0032603,0.0033452,0.0033425,0.0035055,0.0033658,0.0034993,0.003418,0.0034302,0.0035285,0.0035761,0.0039886,0.0059533,0.0062395,0.0093373,0.0084897,0.0076086,0.0070101,0.007709,0.0059848,0.0055864,0.0049265,0.0043682,0.0044905,0.0034,0.0029112,0.0013627,0.0013075,0.00065353
681,155,ALM,6.7,0,22.9,656.08182,C,0.0027956,0.0027796,0.0028594,0.0029826,0.0030434,0.0031259,0.0040823,0.0043451,0.0044314,0.0055797,0.0067184,0.01226,0.0061492,0.0058551,0.0045927,0.003479,0.0026527,0.0015909,0.0014538,0.0010722,0.00082285,0.00089563,0.00086999,0.00047948,0.00036159,0.0002068,0.00018101,0.00012032
682,155,TDR,6.7,0,22.9,712.10081,C,0.0022882,0.0023324,0.0024034,0.002424,0.0024331,0.0025112,0.0026027,0.0028774,0.0031331,0.0035444,0.0040953,0.005205,0.0074664,0.0058647,0.0048965,0.0047696,0.0040421,0.004092,0.0039733,0.0043921,0.0031297,0.0033533,0.0030593,0.0025075,0.0015191,0.0011067,0.00088226,0.0005112
683,155,MRT,6.7,0,22.9,829.85261,C,0.0028326,0.0028117,0.0029851,0.0030443,0.0029843,0.0031328,0.003106,0.0033078,0.0035422,0.0035532,0.0036315,0.0067895,0.0062149,0.010564,0.012128,0.0055476,0.0035446,0.0022836,0.0025849,0.0022787,0.00196,0.0020929,0.001835,0.00080312,0.00076796,0.0006492,0.00058951,0.00028131
684,155,HDR,6.7,0,22.9,805.19114,C,0.0036217,0.0037019,0.0037345,0.0037556,0.0037182,0.0038951,0.0040284,0.0041135,0.0047133,0.0050885,0.0051371,0.0094146,0.010308,0.009682,0.010591,0.0079967,0.0068702,0.0054556,0.0038742,0.0031667,0.0021647,0.0021878,0.0019631,0.00099858,0.0010087,0.00055934,0.00037408,0.00026596
685,155,RPG,6.7,0,22.9,733.85276,C,0.0021402,0.0021867,0.0022693,0.0023108,0.0022301,0.0023631,0.002418,0.0025397,0.0028694,0.0033555,0.0038695,0.0057228,0.0070054,0.0055519,0.0062902,0.0037613,0.005099,0.0025581,0.001616,0.001215,0.0010548,0.000784,0.00079308,0.00050839,0.00039146,0.00023302,0.00013189,7.86E-05
686,155,CDG,6.7,0,22.9,944.05712,B,0.0015976,0.0017046,0.0017057,0.001711,0.0017201,0.0017054,0.001715,0.0018102,0.0018593,0.0021284,0.0021939,0.0025,0.0042711,0.0045802,0.0043538,0.0052688,0.0036817,0.0035553,0.0018978,0.0024065,0.0019178,0.0018383,0.0021393,0.0019181,0.0013138,0.00088478,0.0006018,0.00027091
687,155,HAR,6.7,0,22.9,582.34764,C,0.0083767,0.0084991,0.0084125,0.0084342,0.0084491,0.0085432,0.0085232,0.0086382,0.008701,0.0088852,0.0087835,0.010515,0.012087,0.016107,0.019899,0.017885,0.018533,0.021951,0.020837,0.02776,0.018033,0.015077,0.016708,0.013745,0.012805,0.0096773,0.0081991,0.0065549
688,155,JAU,6.7,0,22.9,402.76104,C,0.0094482,0.0094413,0.0094687,0.0095911,0.0094887,0.0095761,0.0095376,0.0098244,0.0098705,0.010284,0.010578,0.012244,0.019232,0.028075,0.029268,0.024818,0.028919,0.021421,0.022995,0.024422,0.015554,0.012007,0.010744,0.0080562,0.0075331,0.0062483,0.0050948,0.0033804
